ID,Name,Latitude,Longitude,Average_Rating,Number_User_Ratings,Address
ChIJyzin0dx5j4ARi6b_kWtzTzU,"Bright Pattern, Inc.",37.6581388,-122.3996033,,0,"611 Gateway Blvd UNIT 810, South San Francisco"
ChIJVVWFfTm7j4AR2MaC55FqB6w,NYMBLSOFT,37.4451206,-122.1599252,,0,"300 Hamilton Ave, Palo Alto"
ChIJKWAeJzi3j4ARA6tyM8Zt19M,Tensorflight,37.3980952,-122.0722151,,0,"505 Cypress Point Dr Unit 89, Mountain View"
ChIJu-DIsqiYj4ARxtpbY8vmhtE,Progress User Experience,37.5215765,-122.254859,,0,"201 Redwood Shores Pkwy #255, Redwood City"
ChIJAQDwKq3Lj4AREqpJgffcgzc,Efficient Technology Solutions,37.348618,-121.9471777,,0,"1200 Franklin Mall, Santa Clara"
ChIJmTP3CPV3j4ARgLXEWfp7LNk,LorPoint,37.5962875,-122.3697145,,0,"1588 Gilbreth Rd sutie 228, Burlingame"
ChIJF1cpP_GAhYAR5wehtiDRE74,Rankur Inc,37.8007148,-122.4080837,,0,"524 Union St, San Francisco"
ChIJIeGoKT-2j4ARPaI8OE25rSM,"Abzooba: Top AI, Machine Learning, Data Science Company",37.4058901,-121.9190736,,0,"1551 McCarthy Blvd STE 202, Milpitas"
ChIJJ36RhpPLj4ARkgqVoHkzOZM,Usjade Corporation,37.3663137,-121.9191337,,0,"1731 Technology Dr STE 350, San Jose"
ChIJcRAl0Innj4AR9uuf77rKTwI,Materials Data Inc,37.6834002,-121.7653797,,0,"2551 Second St, Livermore"
ChIJN1vseWCfj4ARkuvr9Osd7iw,Infovity Inc.,37.553956,-122.300021,,0,"1825 South Grant Street, Office: 03-101, San Mateo"
ChIJsweAfxaij4AR0csSEPjowRI,CPLANE NETWORKS,37.5634277,-122.3256803,,0,"3 E 3rd Ave, San Mateo"
ChIJpdqFdqLMj4AR8uGwXytXxH4,Talentica Software Inc,37.3322763,-121.8943216,,0,"99 Almaden Blvd #600, San Jose"
ChIJFbZaQd--j4ARb_do1b0lR6k,Aximsoft,37.7597106,-121.9560144,,0,"Aximsoft, 6101 Bollinger Canyon Rd #343, San Ramon"
ChIJU-J_S4t3hYAReHsKiIK7QKo,EAmmune,37.9547707,-122.3332523,,0,"106 San Pablo Towne Center #184, San Pablo"
ChIJW7Otd5lhhYARnTIeYg5L6fw,Upsocial.com,37.9185429,-122.0308692,,0,"343 Walnut Ave, Walnut Creek"
ChIJSQbGcUSlj4ARbPPrAdaVEPs,BarRaiser,37.4545313,-122.1854914,,0,"BarRaiser Inc1259, El Camino Real Unit #1230, Menlo Park"
ChIJ9z9Ao9_Jj4ARd9_78cdnPAU,Key Solutions Inc,37.4705633,-121.9321464,,0,"2803 Lakeview Ct, Fremont"
ChIJH9-20Q19j4ARNYlT2-z9zNE,New Mode Apps,37.7356157,-122.4523044,,0,"360 Cresta Vista Dr, San Francisco"
ChIJ67PmRt_Kj4ARODtKkkYs_x4,Advance Mobile Software,37.3176279,-121.9484381,,0,"560 S Winchester Blvd, San Jose"
ChIJHz_A08a7j4ARlg1kI8aCaa4,"Talview, Inc.",37.5532213,-122.3074963,,0,"400 Concar Dr 4th floor, San Mateo"
ChIJoVIavnSjj4ARoXxkNmyr85E,"SOFTAVAIL, INC.",37.5021618,-122.2650816,,0,"650 Prospect St, San Carlos"
ChIJzWNUjAXJj4ARlqyLDJW9CYE,Infiswift Technologies,37.4500849,-121.9103506,,0,"1313 N Milpitas Blvd #215, Milpitas"
ChIJLSCqfdbLj4ARPa0TjiWKvOU,Soniya Technology International,37.379311,-121.941095,,0,"3130 De La Cruz Blvd # 101, Santa Clara"
ChIJ__8_Nfzrj4ARo0Iicqop1Gs,HAROSEC,37.6936006,-121.9047296,,0,"4900 Hopyard Rd STE 100, Pleasanton"
ChIJFxJDP4znLG8RgC-IrU3TAH0,Tesla IT (an IT Consulting Firm),37.3941463,-121.9467003,,0,"Montague Expy, Santa Clara"
ChIJ__97k-01joARHnGZuV4wAL8,Simplex Data Technologies,37.2315977,-121.9804115,,0,"464 Monterey Ave e, Los Gatos"
ChIJSfWCZDyfj4ARXy5Agu-uuIg,CPN Software,37.50978,-122.2971603,,0,"15 Mulberry Ct apt, Belmont"
ChIJq6rWCHF3j4ARmmqYlfI95FU,i5equity LLC,37.6098636,-122.4095567,,0,"612 Santa Florita Ave, Millbrae"
ChIJ40UvWuzrj4ARuf6Q70OaTLo,Extend Inc,37.6819139,-121.9213013,,0,"7800 Flagstone Dr, Pleasanton"
ChIJS_bme8SAhYAR5-MJVixT9vw,Boulevard Software,37.7950711,-122.4006752,,0,"424 Clay St, San Francisco"
ChIJPUCV8tLAj4ARCH5ykQzgqag,.com Solutions Inc.,37.5319044,-121.9576865,,0,"3984 Washington Blvd UNIT 334, Fremont"
ChIJcW3rBijpj4AR54olzO0isXg,vwwired.com,37.6817374,-121.8679577,,0,"3844 Mohr Ave, Pleasanton"
ChIJFxkVu_C3j4ARUCroO9bunCk,AllyO,37.4172117,-122.1043783,,0,"4151 Middlefield Rd #200, Palo Alto"
ChIJM4bD6TziOYERHFWnK2pIknU,Automind.ai,37.3692925,-122.0357714,,0,"333 W El Camino Real #220, Sunnyvale"
ChIJ39Ztm0hhhYARCg4zgFCUo7Q,"Cirius Group, INC.",37.9448315,-122.0598141,,0,"2300 Contra Costa Blvd #250, Pleasant Hill"
ChIJH9aB387Oj4AR1mk8TJD1MDE,FloData,37.4210376,-121.8932844,,0,"691 S Milpitas Blvd Suite 217, Milpitas"
ChIJDyk_5Sm1j4ARfYnlgWSjir4,"Socialify, Inc",37.3323317,-122.0193689,,0,"10642 N Portal Ave, Cupertino"
ChIJSa_8upXKj4ARXgQU-IZb3lI,Hit Software,37.3155958,-121.9736358,,0,"4040 Moorpark Ave #221, San Jose"
ChIJ03xFwyU3tokRww5XtN3St-s,LePro IT LLC,37.4210376,-121.8932844,,0,"691 S Milpitas Blvd Suite#204, Milpitas"
ChIJn3QrAbGAj4AR_UL9KknZxFA,Platton Technologies,37.8047561,-122.273551,,0,"1300 Clay St Suite 600, Oakland"
ChIJuYOaQz8yjoARUwtW7_awVjw,Belton Technolab,37.2770161,-121.8379774,,0,"4300 The Woods Dr, San Jose"
ChIJaSohQlvNj4AROHhYhaWXgwQ,"Launchable, Inc.",37.3371187,-121.8893909,,0,"75 E Santa Clara St Suite 7-156, San Jose"
ChIJ6bYLyj2Hj4ARRHvEQC_j0-s,Reification Incorporated,37.8089262,-122.2653511,,0,"344 Thomas L Berkley Way, Oakland"
ChIJq6raza5KjoAR8rNEHwHr0oQ,Software Developers,37.280728,-121.9988027,,0,"18805 Cox Ave #200, Saratoga"
ChIJV92582bJj4ARSvXKGJ8mqIc,RaGaPa Inc.,37.3234612,-122.021114,,0,"19925 Stevens Creek Blvd, Cupertino"
ChIJVVXl6deGhYARBGpfTV1fbj4,AtlasFX,37.7993803,-122.456971,,0,"38 Keyes Ave, San Francisco"
ChIJqTz_-5zPj4ARrz6egSYecuw,Agilitix AI,37.4210376,-121.8932844,,0,"691 S Milpitas Blvd Suite 217, Milpitas"
ChIJbSj8hD19j4AREu-fLwXYecs,Find Tech App,37.6838514,-122.4755851,,0,"121 Mirada Dr, Daly City"
ChIJXTIxxZ67j4ARWFc2WOODk4A,Drawer AI,37.4440643,-122.1610486,,0,"228 Hamilton Ave Suite 330, Palo Alto"
ChIJy440buB_j4AR808NBKrCqhM,CreativeHub Global,37.7596096,-122.434753,,0,"584 Castro St, San Francisco"
ChIJAVMPfDTpj4AR_p-nEOAAxak,ENACT SYSTEMS INC.,37.7663046,-121.9616304,,0,"2600 Camino Ramon #300b, San Ramon"
ChIJ40rmnU63j4ARRWS1VYPK3KE,Autonomy,37.404122,-122.0774071,,0,"701 N Shoreline Blvd # A, Mountain View"
ChIJVVXFk77Aj4ARvNhWfRd2_Qc,WebXlent,37.5411987,-121.9745624,,0,"39951 Fremont Blvd, Fremont"
ChIJ__-LUKrAj4ARXAfuLIzebGk,Skoruz Technologies,37.5231004,-121.9906392,,0,"5600 Mowry School Rd, Newark"
ChIJ__8_Nfzrj4ARQlxSV-4ns94,Sentient Minds,37.6936006,-121.9047296,,0,"4900 Hopyard Rd, Pleasanton"
ChIJAQBAbUyej4ARmH1l2v0WUUo,Switchboard Sales,37.536613,-122.3269756,,0,"2955 Campus Dr #110, San Mateo"
ChIJiZRB_TbJj4ARZwSZnQUpvuk,Neova Tech Solutions,37.3980086,-121.9843462,,0,"4701 Patrick Henry Dr bldg 16 suite 106, Santa Clara"
ChIJZY9-Usl9hYARqChaxyvquDI,Zizbee,37.8573787,-122.2482622,,0,"2939 Pine Ave, Berkeley"
ChIJPZ9t0V6ej4ARYSI-N9RB-lQ,"Quad Analytix (now Wiser Solutions, Inc.)",37.5517445,-122.3140683,,0,"1730 S El Camino Real #500, San Mateo"
ChIJAVIkhKd5j4ARtsVyBT313f4,Shappan,37.6586548,-122.4150901,,0,"510 Spruce Ave, South San Francisco"
ChIJOc0yT6e7j4AR5FzGWjqHx6U,REZY360,37.4492425,-122.1599625,,0,"530 Lytton Ave 2nd Floor, Palo Alto"
ChIJL0-wAde2j4AR2daS_WrPoPo,Visionular Inc,37.3775973,-122.1162843,,0,"280 2nd St Suite C, Los Altos"
ChIJ__9bnqbIj4ARSQJ4V16cQJQ,Infinichains,37.4609053,-121.9172938,,0,"49004 Wedge Grass Terrace, Fremont"
ChIJhx2dOc-HhYARga5sXp3BDuc,Akorda,37.7877943,-122.473125,,0,"1808 Wedemeyer St #160, San Francisco"
ChIJ___P0Au7j4ARnaJH2-B4Do4,Whetstone Solutions,37.4536384,-122.1326328,,0,"1615 Edgewood Dr, Palo Alto"
ChIJKw6ed6LMj4AR3HCT0jlkyXo,Critical Software,37.3379614,-121.8941323,,0,"111 N Market St, San Jose"
ChIJI7RPdHy3j4ARII5nhzWCjj4,Zerum IT Engineering Simplified,37.3821642,-122.0363319,,0,"Downtown, 640 W California Ave Suite 210, Sunnyvale"
ChIJu04dR62fj4ARqkKn7y0_rdY,Rapid4Cloud LLC,37.5527856,-122.2925911,,0,"1900 S Norfolk St #350, San Mateo"
ChIJR46p-tu-j4ARbsCC03_Jau4,"EitBiz - Software, Mobile App & Web Development Company",37.5177784,-122.0446832,,0,"8407 Central Ave # 2031, Newark"
ChIJSSkoVnd_j4ARCnFgpUBSkSE,Perspective,37.7647751,-122.4320369,,0,"2261 Market St, San Francisco"
ChIJO37DJ4I5iy8RXP9szksCMmg,Blockstream USA Corp,37.4035744,-122.1125916,,0,"554 San Antonio Rd, Mountain View"
ChIJ__-Pc5iAhYARCMTf9JtXm-g,Abyssinia Tech Solutions,37.7788268,-122.4236518,,0,"420 Fulton St, San Francisco"
ChIJQbNb_9O7j4ARuQKNAgRP71Q,Helios Data,37.4329006,-122.1070437,,0,"3600 W Bayshore Rd #102, Palo Alto"
ChIJPcl4v3nHj4ARXKSWL5WIpTA,Hayag Corp,37.6958805,-121.9245177,,0,"6200 Stoneridge Mall Rd 3rd floor, Pleasanton"
ChIJVYbNk-yBhYARPJOgfV1Yicc,"Storii, Inc.",37.5653942,-122.324097,,0,"210 S Ellsworth Ave #317, San Mateo"
ChIJxW12MDq7j4ARHvvq6_xd7MI,"Mob Inspire, Inc",37.444026,-122.161116,,0,"Silicon valley, Suite 228, Hamilton Ave 3rd Floor, Palo Alto"
ChIJs-Yu7-Dzj4ARbafqpwEJZUI,FunMobility,37.7715923,-121.9642757,,0,"2430 Camino Ramon, San Ramon"
ChIJCXOSPj26j4ARr1gFzkCTIso,Intuit - Bldg 9,37.4323054,-122.0963878,,0,"2600 Casey Ave, Mountain View"
ChIJVVWVbdLJj4ARnaMvbTxj05Y,Hello Genius,37.4040039,-121.9832985,,0,"3005 Tasman Dr, Santa Clara"
ChIJs_F0fmKAhYAR7etvz4xt3-Q,Verba Inc,37.7885718,-122.4119957,,0,"701 Sutter St, San Francisco"
ChIJAQCQPbJ5hYARj2J3xGCEByk,NABAFAT,37.9319371,-122.3059237,,0,"7304 Pebble Beach Dr, El Cerrito"
ChIJwbw7O-i7j4ARHC7dL3k9T_Y,Attensi,37.4454832,-122.1627416,,0,"470 Ramona St, Palo Alto"
ChIJfd2hNYrJj4AR3XYys_J8fnw,Cavisson Systems Inc,37.4063062,-121.9764933,,0,"5201 Great America Pkwy, Santa Clara"
ChIJ2zITdQjpj4ARCLDYQBEnPvk,Jaxel,37.6509253,-121.8786518,,0,"5424 Sunol Blvd Ste 10-479, Pleasanton"
ChIJ17oY3abHj4ARY3g6-9tOfAY,"MShift, Inc.",37.5172487,-121.9811972,,0,"5500 Stewart Ave UNIT 106, Fremont"
ChIJPfcafu-3j4ARQFnlPxU2RE4,Tekton Labs Inc,37.3865885,-122.0842292,,0,"800 W El Camino Real #180, Mountain View"
ChIJJ7UgtLG7j4AR6xm_5KkJRqk,"CASCADE Technologies, Inc.",37.4297791,-122.1091678,,0,"1072 E Meadow Cir, Palo Alto"
ChIJtRSpS4jJj4ARLJeUcSEJcV8,IMPATI,37.376867,-121.9613052,,0,"3072 Scott Blvd, Santa Clara"
ChIJYTx6W6Hpj4AR9a_emth9JNs,Blockedge Technologies Inc.,37.693136,-121.893416,,0,"4309 Hacienda Dr #150, Pleasanton"
ChIJq6q6H8mwj4ARTgMSyPtzn4g,Infoane Technologies Inc,37.3824182,-122.1444228,,0,"12916 La Cresta Dr, Los Altos"
ChIJU0m4SOvLj4ARyaireKKiaLg,"Skytree, Inc.",37.369234,-121.919984,,0,"1731 Technology Dr #700, San Jose"
ChIJXfSBGg26j4ARiFuqOZe47Ws,Vertical Product Development,37.795678,-122.2771454,,0,"101 Broadway, Oakland"
ChIJgYk-Tp_Mj4ARyJ8EHeSpOUw,Iconix Inc,37.3379249,-121.8966278,,0,"255 W Julian St, San Jose"
ChIJR-QjKsC6j4ARavTkAVe3Of4,Biodesodor,37.416033,-122.1520042,,0,"1601 California Ave, Palo Alto"
ChIJCSLcftOAhYARsZ4YLY8J3vQ,Provisdom,37.7975966,-122.4442416,,0,"2943 Broderick St, San Francisco"
ChIJFxjPiT66j4ARGUL1S_CBLxo,Linea Research,37.4316297,-122.1018545,,0,"8371 Central Ave a, Newark"
ChIJ1cbJPI01joARQhr2AUU_sME,SSL Dragon,37.2613943,-121.9237111,,0,"1900 Camden Ave, San Jose"
ChIJp4HnUYTJj4AR5jidoJNzQv8,TomCloud,37.3976856,-121.9841779,,0,"4701 Patrick Henry Dr Bldg 25, Santa Clara"
ChIJ1RTVjXC7j4AReKDJb_T7HCs,Cyberhaven,37.3690338,-121.9175164,,0,"101 Metro Dr #340, San Jose"
ChIJQR34N4OAhYARmaEP_PMUB0w,451 Degrees Inc,37.7779056,-122.4120423,,0,"1161 Mission St, San Francisco"
ChIJJ1T7CXXLj4ARf47x5EK0_Co,Digitshoppers,37.3852854,-121.9248445,,0,"2570 N First St 2nd Floor, San Jose"
ChIJxwPcvontj4ARD1tsSfP3oxI,Opkey,37.7013145,-121.9398005,,0,"11750 Dublin Blvd STE 200, Dublin"
ChIJTRPBhT_Jj4AR-PCSZmHZJ3M,Cordis Technology Limited,37.3948969,-121.9466926,,0,"3964 Rivermark Plaza #317, Santa Clara"
ChIJZwChBqrzj4ARJwhWn3GPN9A,Grazitti Interactive Inc.,37.4063898,-122.0160123,,0,"385 Moffett Park Dr, Sunnyvale"
ChIJ____LjvKj4ARa0zDhm1AvmY,Cryptolab Inc.,37.3652934,-121.9622562,,0,"2040 Martin Ave, Santa Clara"
ChIJGVHmzaiYj4ARRiPkcfcTMW0,Perfect Keylogger for Mac,37.5208846,-122.2561233,,0,"555 Twin Dolphin Dr #155, Redwood City"
ChIJz5girTS7j4ARF1MwUa485io,AKA Tech,37.4411392,-122.1745574,,0,"620 Clark Way, Palo Alto"
ChIJXVWHhTi7j4ARueZeZHMfaGQ,Saviom Software - United States,37.4492854,-122.1599033,,0,"530 Lytton Ave 2nd Floor, Palo Alto"
ChIJ45Rle72wj4ARtImwQRkRn9g,"HeartVista, Inc.",37.4469303,-122.1615507,,0,"431 Florence St STE 100, Palo Alto"
ChIJhxFJMddmhYARc3_YGz5stwE,IdeaOnCyber,37.9710784,-122.0437952,,0,"1855 Gateway Blvd #170, Concord"
ChIJgf6W_RWfj4ARzruaO4BpkHM,Domatic,37.5673856,-122.3213847,,0,"500a 2nd Ave, San Mateo"
ChIJAaEGyDK3j4ARJ8nC7u5vLBE,Mi3 Security,37.3880368,-122.0830754,,0,"650 Castro St #120, Mountain View"
ChIJtw7cqkuFhYARfOQseA9sgug,CCG Partners,37.8915445,-122.5175614,,0,"655 Redwood Hwy, Mill Valley"
ChIJE86bbIDpj4ARUqfK3m-vYIM,Diversitti Global Inc,37.6613164,-121.9005906,,0,"7041 Koll Center Pkwy STE 140, Pleasanton"
ChIJ96UAtAXsj4ARxXMoxHmyqYk,lmkinfotech,37.7034588,-121.910262,,0,"6500 Dublin Blvd, Dublin"
ChIJcVMYE1vGj4ARY4txSU3f9Mg,Athena Technology Solutions,37.4990412,-121.9289436,,0,"915 Corporate Way, Fremont"
ChIJ9d3Mhs_Jj4ARDR9o0AL4iaE,iConnect,37.3992549,-121.9789529,,0,"Parkway Plaza, 4699 Old Ironsides Dr #100, Santa Clara"
ChIJnTaDg4vJj4ARoAQ6Ct6u8Yc,CloudData Inc,37.3783037,-121.9667725,,0,"3218 Scott Blvd, Santa Clara"
ChIJ0TXDRjDPj4ARz4q-M0um67w,SynergyX Inc,37.445698,-121.8922685,,0,"848 N Hillview Dr, Milpitas"
ChIJA8rXl-SBhYARrVZ1AJX4YqQ,Applicature Blockchain Agency,37.791769,-122.394427,,0,"123 Mission St 16 floor, San Francisco"
ChIJU49RHuDJj4AR9LZviV_gwJI,Glassbeam Inc.,37.3870948,-121.9668183,,0,"2350 Mission College Blvd #777, Santa Clara"
ChIJIzsZQb2Fj4ARMHrz5pZKyQs,Meditab Software Inc,37.7357707,-122.1985238,,0,"333 Hegenberger Rd #800, Oakland"
ChIJL0_zlNzJj4AR2xuCR155QcA,InnoBoon LLC,37.4504511,-121.9105837,,0,"1313 N Milpitas Blvd Suite 150, Milpitas"
ChIJm0bDkIu3j4ARSrdAYeHeUTg,Back4app,37.3840875,-122.0127955,,0,"440 N Wolfe Rd, Sunnyvale"
ChIJn83dIW22j4ARQY1OSbY_Wxw,Posit Source Technologies,37.3704871,-122.016962,,0,"730 E Evelyn Ave, Sunnyvale"
ChIJDyfRbUHHj4ARiLQM-Z4qzB4,"DataGlance, Inc",37.5088132,-121.9747713,,0,"42840 Christy St # 106, Fremont"
ChIJP-fx6ASFhYAR6SYgd4Rm2dQ,StakeWare,37.8697328,-122.4996976,,0,"475 Gate 5 Rd, Sausalito"
ChIJxWVlXVXHj4ARozGjRnwcOgQ,"Kaizen Software Solutions, LLC",37.5196124,-121.99222,,0,"39962 Cedar Blvd, Newark"
ChIJJePMtHCBhYARTgffweEUz7k,Black Quetzal,37.7813034,-122.4432653,,0,"79 Terra Vista Ave, San Francisco"
ChIJUejDhxPvj4ARB-RHfTuyvik,Infoswan,37.7203099,-121.8462396,,0,"2352 Haggerty Dr, Dublin"
ChIJA3FSI6bpj4ARV9j_k7foN5o,Davzon Pvt. Ltd.,37.6586963,-121.8279927,,0,"1118 Finch Pl, Pleasanton"
ChIJISsltIE1joARQs1wEqShi40,Backup Software Technologies,37.2614439,-121.9235749,,0,"1900 Camden Ave Ste 101, San Jose"
ChIJG_A08oyahYARaCJsrIhkVNQ,Oppy Care,37.9260885,-122.5166652,,0,"770 Tamalpais Dr, Corte Madera"
ChIJG1LP6KnNj4ARRB0cFg-l2T0,Fusion Unchained,37.3952229,-121.8463251,,0,"1126 Caballo Ct, San Jose"
ChIJCd4Mm2dghYARiYRMAz2KSPE,BrightApps LLC,37.928472,-122.0171839,,0,"2872 Ygnacio Valley Rd #146, Walnut Creek"
ChIJP-O5xXiAhYARH74JZ2f-Z5A,"Digify, Inc",37.7762258,-122.3965514,,0,"350 Townsend St #746, San Francisco"
ChIJDfyXGY_Lj4ARw9AnxChVaTw,"Deepfactor, Inc. Developer Security",37.3843212,-121.9248667,,0,"2540 N First St Ste 106, San Jose"
ChIJ73qnv9-7j4ARgVriilVeYeI,Trademo,37.4213129,-122.1415651,,0,"3000 El Camino Real building 4 suite 200, Palo Alto"
ChIJDcHw6fGwj4AR6wtze6CoayA,"Subdream Studios, Inc.",37.3795918,-122.1189042,,0,"450 1st St STE F, Los Altos"
ChIJb3G2aGGAhYARehM284hkyJw,Software AG,37.790774,-122.402022,,0,"180 Montgomery St #1675, San Francisco"
ChIJVVUBSS3Hj4ARgkjSQmePNGY,Ayrasys,37.5298188,-121.9574545,,0,"3909 Adams Ave, Fremont"
ChIJVVUVdVW_j4ARPFMCxMbeqbM,Excela Solutions Inc,37.5215559,-121.9941404,,0,"39899 Balentine Dr, Newark"
ChIJ8enDPrzJj4ARUr_zOndIGuc,Navaprana Technologies Inc,37.3976245,-121.9630942,,0,"4553 Cheeney St, Santa Clara"
ChIJq6pWEEC0j4AROPuZKlXx0Mk,Neovan Networks Inc.,37.3257367,-122.0601038,,0,"10161 Phar Lap Dr, Cupertino"
ChIJZ8iQxWBghYARbzrT3d4E4yA,Logos GlobalTech LLC,37.9298595,-122.0138917,,0,"3093 Citrus Cir #135, Walnut Creek"
ChIJl8eo4Zu3j4ARaPODw4rGNbE,Influ2,37.4089457,-122.0182135,,0,"1250 Borregas Ave #44, Sunnyvale"
ChIJoxaud5Tyj4ARwnzt7pkqgSY,"Evolphin Software, Inc.",37.7597632,-121.9558876,,0,"6101 Bollinger Canyon Rd Suite 324D, San Ramon"
ChIJfTxrMDq7j4ARIPNhWW7xhxw,MetaMoJi Share,37.4440053,-122.1611825,,0,"228 Hamilton Ave, Palo Alto"
ChIJgSkEDXGfj4ARdAepbUymIA0,Vadify Inc.,37.5425633,-122.2753721,,0,"381 Tampa Ct, Foster City"
ChIJeTT6fcXJj4ARI5Q7xKgWpt8,Sage IT Inc,37.3992549,-121.9789529,,0,"4699 Old Ironsides Dr, Santa Clara"
ChIJ3eFPjL7Gj4ARRV2oGTYAbAg,Worldscape Inc,37.5251922,-121.9200226,,0,"43745 Nansa Ct, Fremont"
ChIJyYw0NCfzj4AR6nBivUmBCbA,CXcherry,37.7689173,-121.9599071,,0,"2603 Camino Ramon Suite 200, San Ramon"
ChIJH6rqVt_Kj4ARi5_H7_sd3ao,INSIDE Secure,37.3175017,-121.9475774,,0,"3031 Tisch Way #701, San Jose"
ChIJURxE_FItjoARJxqsgW4Aebs,Nouveau Labs Inc.,37.2958714,-121.8047316,,0,"1630 Wheatley Pl, San Jose"
ChIJmwtDoJXKj4ARwUKu6lHdK6M,"Vedams, Inc",37.3156179,-121.9729497,,0,"4020 Moorpark Ave #208, San Jose"
ChIJA_mpJMQ1joARzoC2SNi-_Kk,IBA Group,37.2878586,-121.9352672,,0,"1999 S Bascom Ave #700, Campbell"
ChIJ87NCmGUvjoARN_1l2vw2trQ,XTRON Software Services Inc,37.2592881,-121.7839944,,0,"5900 Silver Creek Valley Rd, San Jose"
ChIJmbrUPx8zjoAREz6FxTKfqKc,EnLume Inc,37.3024921,-121.9002263,,0,"1165 Minnesota Ave #200, San Jose"
ChIJVe9CHd7Oj4ARTFHD13ZWFaQ,Seam Labs,37.3349562,-121.8884514,,0,"97 S Second St #100, San Jose"
ChIJFdQrh2qFhYARLIGwIeE1IkY,OvationCXM,37.8743588,-122.4592469,,0,"1622 Tiburon Blvd #2512, Tiburon"
ChIJIfTkDnB3j4ARkMk6_1lj1hs,"Health Connect, Inc.",37.5950978,-122.3663161,,0,"851 Burlway Rd # 216, Burlingame"
ChIJewP-TOyBj4ARZEdJ1fdWUTY,Open-Inventors,37.7952885,-122.2715475,,0,"288 3rd St, Oakland"
ChIJzRtchdBLjoARglYFt3PCCVM,Imperium Labs,37.2776768,-122.0142029,,0,"13132 Glen Brae Dr, Saratoga"
ChIJeT4qA5VhhYARoK1mH_xdYzQ,"Computers and Structures, Inc.",37.9016732,-122.0636749,,0,"1646 N California Blvd # 600, Walnut Creek"
ChIJc3PhxRozjoAR-Nn6Xy_Mugc,W3technic,37.2769289,-121.8574943,,0,"3334 Skyward Pl, San Jose"
ChIJO90q-tiBhYARJ3NuP_YdZo4,Skiff World,37.7922122,-122.4348023,,0,"2443 Fillmore St #106, San Francisco"
ChIJ4UoISLsvjoAR9JfhirB1wnU,WebCreek - San Jose,37.2363674,-121.7778698,,0,"6203 San Ignacio Ave, San Jose"
ChIJ85foXwi7j4ARiCC275Ngvro,The Modern Data Company,37.4284789,-122.1446745,,0,"306 Cambridge Ave, Palo Alto"
ChIJq6qeqh21j4ARtPZdMgw9tz0,Outwork,37.3025969,-122.035552,,0,"20685 Garden Manor Ct, Cupertino"
ChIJF5jU7ry1j4ARHlEXzJBVf38,Paraatech,37.3306994,-122.0192612,,0,"10530 N Portal Ave, Cupertino"
ChIJQcB1cok1joARM3NN51B4vBQ,Kurt Lennartsson Consulting LLC,37.2614439,-121.9235749,,0,"1900 Camden Ave Ste 101, San Jose"
ChIJYWl7rHaHj4ARtMolXYOMnIA,DynaBliss,37.8002745,-122.2154058,,0,"2226 MacArthur Blvd #27505, Oakland"
ChIJb3G2zz9hhYARBpWpcqBrnl8,GUIDANCE SPORTS,37.9401733,-122.0586563,,0,"3478 Buskirk Ave Suite 1000, Pleasant Hill"
ChIJmUfZDr7Bj4ARKwV6ofqX4Ng,RHAN Solutions LLC,37.5339931,-121.9917008,,0,"Mariposa Wy, Fremont"
ChIJ5wJqVO6wj4ARicFTxm8HR1Q,Waterwheel Software Inc,37.3796224,-122.1150943,,0,"146 Main St #204, Los Altos"
ChIJZ_n6wfo1joARiOauhvOU8Aw,Nventify Inc,37.2269045,-121.9816987,,0,"236 N Santa Cruz Ave # 100, Los Gatos"
ChIJl7ntWDm7j4AROENIJtfNbIs,Macrometa Corporation,37.5639553,-122.3251628,,0,"55 E 3rd Ave, San Mateo"
ChIJizZch5C3j4ARvQb5f6R-4zI,"eSolutionLab, Inc",37.3611589,-122.0232321,,0,"665 E El Camino Real, Sunnyvale"
ChIJiwqPBMSBj4ARSXecC1nJyM0,Nouri Solutions,37.7818277,-122.2741999,,0,"1 Rowe Ct, Alameda"
ChIJOyXvUwSBhYARlaxb9KMve0c,"Navagis, Inc.",37.7770186,-122.416524,,0,"1355 Market St #488, San Francisco"
ChIJeSBCye0xjoARcmJtXJKestA,Vimia Systems,37.217418,-121.873389,,0,"6526 Crystal Springs Dr, San Jose"
ChIJ4ZVsElq7j4ARe_OTy-ioeSU,Infocusp Innovations,37.4142337,-122.0991463,,0,"2483 Old Middlefield Way, Mountain View"
ChIJAQC3WopAmYARFELufnj_BZU,PORTSTAY,37.3103854,-121.9022245,,0,"1062 Lincoln Ave #1130, San Jose"
ChIJbfZqQDuBhYARuKjXW42M8-E,Perfomatix Inc,37.7769306,-122.4177367,,0,"1390 Market St #200, San Francisco"
ChIJ0fZcxfrLj4ARiR7wSq5jHWA,Shiv Software Experts,37.382325,-121.9124302,,0,"2051 Junction Ave STE 238, San Jose"
ChIJ9yboqJrAj4ARiXVeQUtnpiM,Conferra Software,37.551262,-121.9817009,,0,"39180 Liberty St, Fremont"
ChIJj0OAw5a3j4ARCA2y0WUhAP0,Calfus,37.3963419,-122.0468397,,0,"415 Clyde Ave Ste 103, Mountain View"
ChIJReg3GF_Gj4ARpU5aeb2NIIY,Actisys Corporation,37.4990473,-121.9289324,,0,"921 Corporate Way, Fremont"
ChIJlVBX8kV_j4ARP-v43nWxjiE,Regroup Mass Notification,37.757558,-122.432115,,0,"709 Noe St, San Francisco"
